source	target	strength
T00133	R55780	0.98
T00133	R55786	0.98
T00133	R55789	0.98
T00133	R25055	0.98
T00133	R34900	0.98
T00133	R15813	0.98
T00133	R15814	0.98
T00133	R40491	0.98
T00133	R40652	0.98
T00133	R01037	0.98
T00133	R26884	0.98
T00133	R40078	0.98
T00133	R40087	0.98
T00133	R37737	0.98
T00133	R18404	0.98
T00133	R32816	0.98
T00133	R67583	0.98
T00133	R29634	0.98
T00133	R22860	0.98
T00133	R35944	0.98
T00133	R42041	0.98
T00133	R34120	0.98
T00133	R11383	0.98
T00133	R38720	0.98
T00133	R42031	0.98
T00133	R39872	0.98
T00133	R01258	0.98
T00133	R55848	0.98
T00133	R36611	0.98
T00133	R08493	0.98
T00133	R08494	0.98
T00133	R57523	0.98
T00133	R24999	0.98
T00133	R67505	0.98
T00133	R11552	0.98
T00133	R67201	0.98
T00133	R27962	0.98
T00133	R32291	0.98
T00133	R64470	0.98
T00133	R34853	0.98
T00133	R00007	0.98
T00133	R37644	0.98
T00133	R40017	0.98
T00133	R63471	0.98
T00133	R29975	0.98
T00133	R22636	0.98
T00133	R62946	0.98
T00133	R67340	0.98
T00133	R64814	0.98
T00133	R31056	0.98
T00133	R65836	0.98
T00133	R19623	0.98
T00133	R19624	0.98
T00133	R21760	0.98
T00133	R21763	0.98
T00133	R40648	0.98
T00133	R21747	0.98
T00133	R64837	0.98
T00133	R63071	0.98
T00133	R29828	0.98
T00133	R03186	0.98
T00133	R24500	0.98
T00133	R64839	0.98
T00133	R60236	0.98
T00133	R36401	0.98
T00133	R31558	0.98
T00133	R40563	0.98
T00133	R33800	0.98
T00133	R60945	0.98
T00133	R01564	0.98
T00133	R01559	0.98
T00133	R37726	0.98
T00133	R31379	0.98
T00133	R65079	0.98
T00133	R02454	0.98
T00133	R03386	0.98
T00133	R31616	0.98
T00133	R14160	0.98
T00133	R34548	0.98
T00133	R01285	0.98
T00133	R03532	0.98
T00133	R30931	0.98
T00133	R26861	0.98
T00133	R39337	0.98
T00133	R26504	0.98
T00133	R18127	0.98
T00133	R18128	0.98
T00133	R18130	0.98
T00133	R01358	0.98
T00133	R01383	0.98
T00133	R01384	0.98
T00133	R01394	0.98
T00133	R01412	0.98
T00137	R32837	0.98
T00137	R01098	0.98
T00137	R31097	0.98
T00137	R20700	0.98
T00137	R60154	0.98
T00137	R40862	0.98
T00137	R25384	0.98
T00137	R41357	0.98
T00137	R31128	0.98
T00137	R31131	0.98
T00137	R29667	0.98
T00137	R38716	0.98
T00137	R63879	0.98
T00137	R63882	0.98
T00137	R63883	0.98
T00137	R63884	0.98
T00137	R63885	0.98
T00137	R63886	0.98
T00137	R63599	0.98
T00137	R63890	0.98
T00137	R63891	0.98
T00137	R26922	0.98
T00137	R26923	0.98
T00137	R63887	0.98
T00137	R63889	0.98
T00137	R39196	0.98
T00137	R04082	0.98
T00137	R31140	0.98
T00137	R31141	0.98
T00137	R31218	0.98
T00137	R23912	0.98
T00137	R23914	0.98
T00137	R35416	0.98
T00137	R35421	0.98
T00137	R31179	0.98
T00137	R58911	0.98
T00137	R62280	0.98
T00137	R59156	0.98
T00137	R28489	0.98
T00137	R31109	0.98
T00137	R25847	0.98
T00137	R33925	0.98
T00137	R21711	0.98
T00137	R21712	0.98
T00137	R21713	0.98
T00137	R21714	0.98
T00137	R21719	0.98
T00137	R21723	0.98
T00137	R62519	0.98
T00137	R68630	0.98
T00137	R31170	0.98
T00137	R31171	0.98
T00137	R34946	0.98
T00137	R21801	0.98
T00137	R58919	0.98
T00137	R02206	0.98
T00140	R12283	0.98
T00140	R12284	0.98
T00140	R12285	0.98
T00140	R12286	0.98
T00140	R12287	0.98
T00140	R12288	0.98
T00140	R12289	0.98
T00140	R12290	0.98
T00140	R12291	0.98
T00140	R12292	0.98
T00140	R12293	0.98
T00140	R12294	0.98
T00140	R12295	0.98
T00140	R12296	0.98
T00140	R12297	0.98
T00140	R12298	0.98
T00140	R12299	0.98
T00140	R12300	0.98
T00140	R12301	0.98
T00140	R02092	0.98
T00140	R02094	0.98
T00140	R03222	0.98
T00140	R03223	0.98
T00140	R03224	0.98
T00140	R03225	0.98
T00140	R03226	0.98
T00140	R03227	0.98
T00140	R03228	0.98
T00140	R03229	0.98
T00140	R03230	0.98
T00140	R04455	0.98
T00140	R12424	0.98
T00140	R12425	0.98
T00140	R12426	0.98
T00140	R08895	0.98
T00140	R08897	0.98
T00140	R08899	0.98
T00140	R09477	0.98
T00140	R09594	0.98
T00140	R09595	0.98
T00140	R19929	0.98
T00140	R32214	0.98
T00140	R32218	0.98
T00140	R32215	0.98
T00140	R32216	0.98
T00140	R09493	0.98
T00140	R01916	0.98
T00140	R02893	0.98
T00140	R04415	0.98
T00140	R04462	0.98
T00140	R09480	0.98
T00140	R09484	0.98
T00140	R18807	0.98
T00140	R18808	0.98
T00140	R18884	0.98
T00140	R15674	0.98
T00140	R08889	0.98
T00140	R08891	0.98
T00140	R08892	0.98
T00140	R08893	0.98
T00140	R19591	0.98
T00140	R08887	0.98
T00140	R08888	0.98
T00140	R02207	0.98
T00140	R09539	0.98
T00140	R04414	0.98
T00140	R14386	0.98
T00149	R13348	0.98
T00149	R04591	0.98
T00149	R03405	0.98
T00149	R03406	0.98
T00149	R00135	0.98
T00149	R20457	0.98
T00149	R24217	0.98
T00149	R24215	0.98
T00149	R15902	0.98
T00149	R15904	0.98
T00149	R20399	0.98
T00149	R20939	0.98
T00149	R20945	0.98
T00149	R16929	0.98
T00149	R00912	0.98
T00149	R00911	0.98
T00149	R03931	0.98
T00150	R23183	0.98
T00150	R23483	0.98
T00150	R37426	0.98
T00150	R37427	0.98
T00150	R20553	0.98
T00150	R69245	0.98
T00150	R35116	0.98
T00150	R38073	0.98
T00150	R35981	0.98
T00150	R35983	0.98
T00150	R40867	0.98
T00150	R40868	0.98
T00150	R40869	0.98
T00150	R24187	0.98
T00150	R21155	0.98
T00150	R58364	0.98
T00150	R20773	0.98
T00150	R26783	0.98
T00150	R20798	0.98
T00150	R20904	0.98
T00150	R21047	0.98
T00150	R04358	0.98
T00150	R33457	0.98
T00150	R16055	0.98
T00150	R19303	0.98
T00150	R20764	0.98
T00150	R25570	0.98
T00150	R21558	0.98
T00150	R59033	0.98
T00150	R32745	0.98
T00150	R00564	0.98
T00150	R01858	0.98
T00150	R02048	0.98
T00150	R02888	0.98
T00150	R04200	0.98
T00150	R58086	0.98
T00150	R22907	0.98
T00150	R03119	0.98
T00150	R16628	0.98
T00150	R39682	0.98
T00150	R22694	0.98
T00150	R31443	0.98
T00150	R00766	0.98
T00150	R00768	0.98
T00150	R36129	0.98
T00150	R37312	0.98
T00150	R01088	0.98
T00150	R13374	0.98
T00150	R04736	0.98
T00150	R20809	0.98
T00150	R16941	0.98
T00150	R16682	0.98
T00150	R38517	0.98
T00150	R59003	0.98
T00150	R37326	0.98
T00150	R03038	0.98
T00150	R66790	0.98
T00150	R21179	0.98
T00150	R21177	0.98
T00150	R20886	0.98
T00150	R29571	0.98
T00150	R36031	0.98
T00150	R67558	0.98
T00150	R58569	0.98
T00150	R42197	0.98
T00150	R22460	0.98
T00150	R16237	0.98
T00150	R16238	0.98
T00150	R19533	0.98
T00150	R22518	0.98
T00150	R38944	0.98
T00150	R16955	0.98
T00150	R22610	0.98
T00150	R22611	0.98
T00150	R33205	0.98
T00150	R01443	0.98
T00150	R20768	0.98
T00150	R34164	0.98
T00150	R00511	0.98
T00150	R27263	0.98
T00150	R27264	0.98
T00150	R27265	0.98
T00150	R13353	0.98
T00150	R37388	0.98
T00150	R22901	0.98
T00150	R17073	0.98
T00150	R03043	0.98
T00150	R22612	0.98
T00150	R61165	0.98
T00150	R61167	0.98
T00150	R05057	0.98
T00150	R18473	0.98
T00150	R18859	0.98
T00150	R22137	0.98
T00151	R14309	0.98
T00151	R04132	0.98
T00151	R00571	0.98
T00151	R16609	0.98
T00151	R02195	0.98
T00151	R23028	0.98
T00151	R23023	0.98
T00151	R23030	0.98
T00151	R01373	0.98
T00151	R01374	0.98
T00151	R01421	0.98
T00154	R00988	0.98
T00154	R00989	0.98
T00154	R21590	0.98
T00154	R22850	0.98
T00154	R23183	0.98
T00154	R61506	0.98
T00154	R56818	0.98
T00154	R33626	0.98
T00154	R33627	0.98
T00154	R21345	0.98
T00154	R25973	0.98
T00154	R61511	0.98
T00154	R21155	0.98
T00154	R04365	0.98
T00154	R04366	0.98
T00154	R36721	0.98
T00154	R04344	0.98
T00154	R20773	0.98
T00154	R61508	0.98
T00154	R31586	0.98
T00154	R41497	0.98
T00154	R21585	0.98
T00154	R20182	0.98
T00154	R21229	0.98
T00154	R61516	0.98
T00154	R61510	0.98
T00154	R61509	0.98
T00154	R20409	0.98
T00154	R20994	0.98
T00154	R58270	0.98
T00154	R23531	0.98
T00154	R60797	0.98
T00154	R33077	0.98
T00154	R22141	0.98
T00154	R22142	0.98
T00154	R22907	0.98
T00154	R35126	0.98
T00154	R35128	0.98
T00154	R58280	0.98
T00154	R61504	0.98
T00154	R32909	0.98
T00154	R42085	0.98
T00154	R42086	0.98
T00154	R04736	0.98
T00154	R63593	0.98
T00154	R63634	0.98
T00154	R20639	0.98
T00154	R32912	0.98
T00154	R61519	0.98
T00154	R61566	0.98
T00154	R16941	0.98
T00154	R61512	0.98
T00154	R37095	0.98
T00154	R25638	0.98
T00154	R29086	0.98
T00154	R31845	0.98
T00154	R61514	0.98
T00154	R26028	0.98
T00154	R61521	0.98
T00154	R61515	0.98
T00154	R25845	0.98
T00154	R25993	0.98
T00154	R33173	0.98
T00154	R61518	0.98
T00154	R16955	0.98
T00154	R25045	0.98
T00154	R14867	0.98
T00154	R62609	0.98
T00154	R22905	0.98
T00154	R32287	0.98
T00154	R61522	0.98
T00154	R58346	0.98
T00154	R58351	0.98
T00154	R61503	0.98
T00154	R13353	0.98
T00154	R22901	0.98
T00154	R29179	0.98
T00154	R56288	0.98
T00154	R16611	0.98
T00163	R00322	0.98
T00163	R00343	0.98
T00163	R00356	0.98
T00163	R00362	0.98
T00163	R00366	0.98
T00163	R00309	0.98
T00163	R16162	0.98
T00163	R04240	0.98
T00163	R04241	0.98
T00163	R04242	0.98
T00163	R04110	0.98
T00163	R04577	0.98
T00163	R04045	0.98
T00163	R02906	0.98
T00163	R14826	0.98
T00163	R08102	0.98
T00163	R12540	0.98
T00163	R25053	0.98
T00163	R04501	0.98
T00163	R16066	0.98
T00163	R04356	0.98
T00163	R09519	0.98
T00163	R16774	0.98
T00163	R16776	0.98
T00163	R00454	0.98
T00163	R00455	0.98
T00163	R00456	0.98
T00163	R00471	0.98
T00163	R00592	0.98
T00163	R12331	0.98
T00163	R02710	0.98
T00163	R21737	0.98
T00163	R14781	0.98
T00163	R03105	0.98
T00163	R03104	0.98
T00163	R03694	0.98
T00163	R19934	0.98
T00163	R15485	0.98
T00163	R16161	0.98
T00163	R03738	0.98
T00163	R04963	0.98
T00163	R01508	0.98
T00163	R17209	0.98
T00163	R31325	0.98
T00163	R14791	0.98
T00163	R14792	0.98
T00163	R04029	0.98
T00163	R16061	0.98
T00163	R01559	0.98
T00163	R00777	0.98
T00163	R00779	0.98
T00163	R00780	0.98
T00163	R19112	0.98
T00163	R31321	0.98
T00163	R00479	0.98
T00163	R08487	0.98
T00163	R00963	0.98
T00163	R01053	0.98
T00163	R01062	0.98
T00163	R31316	0.98
T00163	R04882	0.98
T00163	R13230	0.98
T00163	R02378	0.98
T00163	R22891	0.98
T00163	R01215	0.98
T00163	R01358	0.98
T00163	R09520	0.98
T00163	R04884	0.98
T00163	R04578	0.98
T00163	R04579	0.98
T00166	R00352	0.98
T00166	R00362	0.98
T00166	R04110	0.98
T00166	R04577	0.98
T00166	R04753	0.98
T00166	R04578	0.98
T00166	R04579	0.98
T00167	R00343	0.98
T00167	R00349	0.98
T00167	R00352	0.98
T00167	R00356	0.98
T00167	R00362	0.98
T00167	R03910	0.98
T00167	R03924	0.98
T00167	R03433	0.98
T00167	R03909	0.98
T00167	R04111	0.98
T00167	R04112	0.98
T00167	R04045	0.98
T00167	R00807	0.98
T00167	R02427	0.98
T00167	R02437	0.98
T00167	R11553	0.98
T00167	R08102	0.98
T00167	R04356	0.98
T00167	R00288	0.98
T00167	R00455	0.98
T00167	R00471	0.98
T00167	R00592	0.98
T00167	R14721	0.98
T00167	R01258	0.98
T00167	R08493	0.98
T00167	R04385	0.98
T00167	R11552	0.98
T00167	R03918	0.98
T00167	R03186	0.98
T00167	R04029	0.98
T00167	R01559	0.98
T00167	R00777	0.98
T00167	R00479	0.98
T00167	R01067	0.98
T00167	R01358	0.98
T00167	R01383	0.98
T00168	R61153	0.98
T00168	R04704	0.98
T00168	R00699	0.98
T00168	R02173	0.98
T00168	R39203	0.98
T00168	R30510	0.98
T00168	R40311	0.98
T00168	R14436	0.98
T00168	R21071	0.98
T00168	R37622	0.98
T00168	R37626	0.98
T00168	R37631	0.98
T00168	R60309	0.98
T00168	R35327	0.98
T00168	R35458	0.98
T00168	R39859	0.98
T00168	R00923	0.98
T00168	R14486	0.98
T00168	R14492	0.98
T00168	R00940	0.98
T00168	R00943	0.98
T00168	R29952	0.98
T00168	R30935	0.98
T00168	R35342	0.98
T00168	R24123	0.98
T00168	R25474	0.98
T00168	R25475	0.98
T00168	R60487	0.98
T00168	R63623	0.98
T00168	R68249	0.98
T00168	R68253	0.98
T00168	R66698	0.98
T00168	R66699	0.98
T00168	R66701	0.98
T00168	R37632	0.98
T00168	R37636	0.98
T00168	R37640	0.98
T00168	R57945	0.98
T00168	R57950	0.98
T00168	R26907	0.98
T00168	R14565	0.98
T00168	R14483	0.98
T00168	R65612	0.98
T00168	R02951	0.98
T00168	R01058	0.98
T00170	R00333	0.98
T00170	R00335	0.98
T00170	R00337	0.98
T00174	R00340	0.98
T00174	R03066	0.98
T00174	R20775	0.98
T00174	R26025	0.98
T00174	R02009	0.98
T00174	R02631	0.98
T00174	R02634	0.98
T00174	R01752	0.98
T00174	R62493	0.98
T00174	R00521	0.98
T00174	R20754	0.98
T00174	R21156	0.98
T00174	R25947	0.98
T00174	R24120	0.98
T00174	R26339	0.98
T00174	R25917	0.98
T00174	R21666	0.98
T00174	R20671	0.98
T00174	R20672	0.98
T00174	R21369	0.98
T00174	R21374	0.98
T00174	R28614	0.98
T00174	R21847	0.98
T00174	R21851	0.98
T00174	R00506	0.98
T00174	R15678	0.98
T00174	R15679	0.98
T00174	R00761	0.98
T00174	R00766	0.98
T00174	R00768	0.98
T00174	R30409	0.98
T00174	R00956	0.98
T00174	R39385	0.98
T00174	R03038	0.98
T00174	R26029	0.98
T00174	R26196	0.98
T00174	R33437	0.98
T00174	R26295	0.98
T00174	R26297	0.98
T00174	R60254	0.98
T00174	R60255	0.98
T00174	R25844	0.98
T00174	R01455	0.98
T00174	R01443	0.98
T00174	R20674	0.98
T00174	R21800	0.98
T00174	R02209	0.98
T00174	R21436	0.98
T00174	R21445	0.98
T00174	R16612	0.98
T00176	R01175	0.98
T00176	R25647	0.98
T00176	R25649	0.98
T00176	R25650	0.98
T00176	R25651	0.98
T00176	R25652	0.98
T00176	R25653	0.98
T00176	R25654	0.98
T00176	R25655	0.98
T00176	R25656	0.98
T00176	R25657	0.98
T00176	R25658	0.98
T00176	R25659	0.98
T00176	R25660	0.98
T00176	R25661	0.98
T00176	R25662	0.98
T00176	R25663	0.98
T00176	R00506	0.98
T00176	R01311	0.98
T00176	R16681	0.98
T00176	R16684	0.98
T00176	R02209	0.98
T00177	R20671	0.98
T00177	R20672	0.98
T00177	R00506	0.98
T00177	R15678	0.98
T00177	R15679	0.98
T00177	R01311	0.98
T00177	R02209	0.98
T00178	R00506	0.98
T00178	R01311	0.98
T00181	R01627	0.98
T00182	R00705	0.98
T00185	R13280	0.98
T00186	R13280	0.98
T00190	R01003	0.98
T00191	R01006	0.98
T00192	R01009	0.98
T00197	R03156	0.98
T00200	R01012	0.98
T00202	R00639	0.98
T00202	R00138	0.98
T00204	R04244	0.98
T00204	R03109	0.98
T00204	R02139	0.98
T00204	R04467	0.98
T00204	R32066	0.98
T00204	R04046	0.98
T00204	R16617	0.98
T00204	R18521	0.98
T00204	R18522	0.98
T00204	R03471	0.98
T00204	R04418	0.98
T00204	R00881	0.98
T00204	R00882	0.98
T00204	R00883	0.98
T00204	R00240	0.98
T00204	R00241	0.98
T00204	R00242	0.98
T00204	R02898	0.98
T00204	R03074	0.98
T00204	R08512	0.98
T00207	R05108	0.98
T00207	R05109	0.98
T00207	R05110	0.98
T00207	R05111	0.98
T00207	R05112	0.98
T00207	R05113	0.98
T00207	R05114	0.98
T00207	R05115	0.98
T00207	R05116	0.98
T00207	R05117	0.98
T00207	R05118	0.98
T00207	R18523	0.98
T00207	R18524	0.98
T00207	R18525	0.98
T00207	R18526	0.98
T00207	R04157	0.98
T00207	R07524	0.98
T00207	R07525	0.98
T00207	R07526	0.98
T00207	R07527	0.98
T00207	R07528	0.98
T00207	R07529	0.98
T00207	R07530	0.98
T00207	R07531	0.98
T00207	R07532	0.98
T00207	R07533	0.98
T00207	R07534	0.98
T00207	R07535	0.98
T00207	R07536	0.98
T00207	R07537	0.98
T00207	R07538	0.98
T00207	R07539	0.98
T00207	R07540	0.98
T00207	R07541	0.98
T00207	R07542	0.98
T00207	R07543	0.98
T00207	R07544	0.98
T00207	R07545	0.98
T00207	R07546	0.98
T00207	R07547	0.98
T00207	R07548	0.98
T00207	R07549	0.98
T00207	R07550	0.98
T00207	R07551	0.98
T00207	R07552	0.98
T00207	R02139	0.98
T00207	R04523	0.98
T00207	R39582	0.98
T00207	R32066	0.98
T00207	R40044	0.98
T00207	R00460	0.98
T00207	R18521	0.98
T00207	R18522	0.98
T00207	R68061	0.98
T00207	R68062	0.98
T00207	R00850	0.98
T00207	R04158	0.98
T00207	R00881	0.98
T00207	R00882	0.98
T00207	R00884	0.98
T00207	R00241	0.98
T00207	R00242	0.98
T00207	R00913	0.98
T00207	R04712	0.98
T00221	R00326	0.98
T00221	R00329	0.98
T00221	R00330	0.98
T00221	R03879	0.98
T00221	R00310	0.98
T00221	R00311	0.98
T00221	R02141	0.98
T00221	R04539	0.98
T00221	R04555	0.98
T00221	R01801	0.98
T00221	R09550	0.98
T00221	R09551	0.98
T00221	R11777	0.98
T00221	R09600	0.98
T00221	R09601	0.98
T00221	R08811	0.98
T00221	R08803	0.98
T00221	R08804	0.98
T00221	R08805	0.98
T00221	R08806	0.98
T00221	R08807	0.98
T00221	R08808	0.98
T00221	R01851	0.98
T00221	R01852	0.98
T00221	R08798	0.98
T00221	R08799	0.98
T00221	R08507	0.98
T00221	R08508	0.98
T00221	R08663	0.98
T00221	R08817	0.98
T00221	R09584	0.98
T00221	R08900	0.98
T00222	R00355	0.98
T00222	R00365	0.98
T00222	R02142	0.98
T00223	R00343	0.98
T00223	R00348	0.98
T00223	R00349	0.98
T00223	R00351	0.98
T00223	R00354	0.98
T00223	R00363	0.98
T00223	R00364	0.98
T00223	R32985	0.98
T00232	R00326	0.98
T00232	R00329	0.98
T00232	R00311	0.98
T00241	R20984	0.98
T00241	R17111	0.98
T00241	R23632	0.98
T00241	R24245	0.98
T00241	R24870	0.98
T00241	R24948	0.98
T00241	R25085	0.98
T00241	R37367	0.98
T00241	R19606	0.98
T00241	R20852	0.98
T00241	R20856	0.98
T00241	R21725	0.98
T00241	R29591	0.98
T00241	R61120	0.98
T00241	R66946	0.98
T00241	R28564	0.98
T00241	R37704	0.98
T00241	R64961	0.98
T00241	R26893	0.98
T00241	R41939	0.98
T00241	R24190	0.98
T00241	R69080	0.98
T00241	R69081	0.98
T00241	R24730	0.98
T00241	R24733	0.98
T00241	R22669	0.98
T00241	R39401	0.98
T00241	R08182	0.98
T00241	R25006	0.98
T00241	R34174	0.98
T00241	R67242	0.98
T00241	R20418	0.98
T00241	R58660	0.98
T00241	R33405	0.98
T00241	R33406	0.98
T00241	R33407	0.98
T00241	R36015	0.98
T00241	R70118	0.98
T00241	R16963	0.98
T00241	R32853	0.98
T00241	R60012	0.98
T00241	R32429	0.98
T00241	R24898	0.98
T00241	R32150	0.98
T00241	R32154	0.98
T00241	R24693	0.98
T00241	R24695	0.98
T00241	R24238	0.98
T00241	R24501	0.98
T00241	R24913	0.98
T00241	R14539	0.98
T00241	R31815	0.98
T00241	R23903	0.98
T00241	R30528	0.98
T00241	R31121	0.98
T00241	R32871	0.98
T00241	R32874	0.98
T00241	R31346	0.98
T00241	R26626	0.98
T00241	R31202	0.98
T00241	R33974	0.98
T00241	R33975	0.98
T00241	R23889	0.98
T00241	R28594	0.98
T00241	R28595	0.98
T00241	R28596	0.98
T00241	R68887	0.98
T00241	R32016	0.98
T00241	R24139	0.98
T00241	R24140	0.98
T00241	R04907	0.98
T00241	R69083	0.98
T00241	R69085	0.98
T00241	R69086	0.98
T00241	R34429	0.98
T00241	R57073	0.98
T00241	R59933	0.98
T00241	R25112	0.98
T00241	R56089	0.98
T00241	R15703	0.98
T00241	R32796	0.98
T00241	R58732	0.98
T00241	R69113	0.98
T00241	R69114	0.98
T00241	R30147	0.98
T00241	R30152	0.98
T00241	R24883	0.98
T00241	R24887	0.98
T00241	R24889	0.98
T00241	R22372	0.98
T00241	R24762	0.98
T00241	R24219	0.98
T00241	R62542	0.98
T00241	R57070	0.98
T00241	R58537	0.98
T00241	R24608	0.98
T00241	R31842	0.98
T00241	R21167	0.98
T00241	R69701	0.98
T00241	R24846	0.98
T00241	R31103	0.98
T00241	R17109	0.98
T00241	R68693	0.98
T00241	R68796	0.98
T00241	R68799	0.98
T00241	R68802	0.98
T00241	R62544	0.98
T00241	R24612	0.98
T00241	R24638	0.98
T00241	R24456	0.98
T00241	R24458	0.98
T00241	R61551	0.98
T00241	R21790	0.98
T00241	R30577	0.98
T00241	R32080	0.98
T00241	R66015	0.98
T00241	R66026	0.98
T00241	R31057	0.98
T00241	R31061	0.98
T00241	R31064	0.98
T00241	R58333	0.98
T00241	R58335	0.98
T00241	R58337	0.98
T00241	R58340	0.98
T00241	R58343	0.98
T00241	R65307	0.98
T00241	R62988	0.98
T00241	R14693	0.98
T00241	R14703	0.98
T00241	R14704	0.98
T00241	R14632	0.98
T00241	R31074	0.98
T00241	R60607	0.98
T00241	R25224	0.98
T00241	R01615	0.98
T00241	R25639	0.98
T00241	R65523	0.98
T00241	R34258	0.98
T00242	R21042	0.98
T00242	R21038	0.98
T00242	R32016	0.98
T00242	R67275	0.98
T00242	R67276	0.98
T00242	R67278	0.98
T00242	R67279	0.98
T00242	R67280	0.98
T00242	R67281	0.98
T00242	R67265	0.98
T00242	R67271	0.98
T00242	R67272	0.98
T00242	R67273	0.98
T00242	R67274	0.98
T00242	R67285	0.98
T00242	R67287	0.98
T00242	R67288	0.98
T00242	R67289	0.98
T00242	R67290	0.98
T00242	R67291	0.98
T00242	R67292	0.98
T00242	R67293	0.98
T00242	R67294	0.98
T00242	R67295	0.98
T00242	R67296	0.98
T00242	R67297	0.98
T00242	R67298	0.98
T00242	R64043	0.98
T00242	R68796	0.98
T00242	R68799	0.98
T00242	R68802	0.98
T00243	R02147	0.98
T00243	R14693	0.98
T00243	R14703	0.98
T00243	R14704	0.98
T00246	R00327	0.98
T00246	R03037	0.98
T00246	R00282	0.98
T00247	R00323	0.98
T00247	R00324	0.98
T00248	R00317	0.98
T00249	R00318	0.98
T00250	R03592	0.98
T00250	R03593	0.98
T00250	R03594	0.98
T00250	R03595	0.98
T00250	R03596	0.98
T00250	R03597	0.98
T00250	R03598	0.98
T00250	R03599	0.98
T00250	R03600	0.98
T00250	R03601	0.98
T00250	R03602	0.98
T00250	R03603	0.98
T00250	R03604	0.98
T00250	R05153	0.98
T00250	R05154	0.98
T00250	R05155	0.98
T00250	R05156	0.98
T00250	R05462	0.98
T00250	R05463	0.98
T00250	R05464	0.98
T00250	R05465	0.98
T00250	R05466	0.98
T00250	R05467	0.98
T00250	R05468	0.98
T00250	R05469	0.98
T00250	R05470	0.98
T00250	R05471	0.98
T00250	R05472	0.98
T00250	R05473	0.98
T00250	R05474	0.98
T00250	R05475	0.98
T00250	R05476	0.98
T00250	R05477	0.98
T00250	R05478	0.98
T00250	R05479	0.98
T00250	R05480	0.98
T00250	R05481	0.98
T00250	R05482	0.98
T00250	R05483	0.98
T00250	R05484	0.98
T00250	R05485	0.98
T00250	R05486	0.98
T00250	R05487	0.98
T00250	R05488	0.98
T00250	R05489	0.98
T00250	R05490	0.98
T00250	R05491	0.98
T00250	R05492	0.98
T00250	R23375	0.98
T00250	R23380	0.98
T00250	R23381	0.98
T00250	R23382	0.98
T00250	R23383	0.98
T00250	R23384	0.98
T00250	R23385	0.98
T00250	R23386	0.98
T00250	R23387	0.98
T00250	R23388	0.98
T00250	R23389	0.98
T00250	R23390	0.98
T00250	R23391	0.98
T00250	R23392	0.98
T00250	R23393	0.98
T00250	R23423	0.98
T00250	R23425	0.98
T00250	R23426	0.98
T00250	R23427	0.98
T00250	R23428	0.98
T00250	R23429	0.98
T00250	R23430	0.98
T00250	R23431	0.98
T00250	R23432	0.98
T00250	R23433	0.98
T00250	R23434	0.98
T00250	R02386	0.98
T00250	R03591	0.98
T00250	R04531	0.98
T00250	R16073	0.98
T00250	R19692	0.98
T00250	R35551	0.98
T00250	R33327	0.98
T00250	R37791	0.98
T00250	R26622	0.98
T00250	R32044	0.98
T00250	R14636	0.98
T00250	R33250	0.98
T00250	R59143	0.98
T00250	R40046	0.98
T00250	R31525	0.98
T00250	R57286	0.98
T00250	R19621	0.98
T00250	R63609	0.98
T00250	R65517	0.98
T00250	R39489	0.98
T00250	R34229	0.98
T00250	R60770	0.98
T00250	R58802	0.98
T00250	R58803	0.98
T00250	R23149	0.98
T00250	R33577	0.98
T00250	R28572	0.98
T00250	R14803	0.98
T00250	R27925	0.98
T00250	R38907	0.98
T00250	R38908	0.98
T00250	R16589	0.98
T00250	R28506	0.98
T00250	R28509	0.98
T00250	R25205	0.98
T00250	R60609	0.98
T00250	R36824	0.98
T00250	R00961	0.98
T00250	R31570	0.98
T00250	R01224	0.98
T00250	R15762	0.98
T00250	R29368	0.98
T00250	R16071	0.98
T00250	R03582	0.98
T00255	R00421	0.98
T00255	R03210	0.98
T00255	R01256	0.98
T00261	R30301	0.98
T00261	R02150	0.98
T00261	R03564	0.98
T00261	R13349	0.98
T00261	R14257	0.98
T00261	R24845	0.98
T00261	R24995	0.98
T00261	R25111	0.98
T00261	R18719	0.98
T00261	R03565	0.98
T00261	R19794	0.98
T00261	R34977	0.98
T00261	R63929	0.98
T00261	R63936	0.98
T00261	R62268	0.98
T00261	R22139	0.98
T00261	R25013	0.98
T00261	R62297	0.98
T00261	R62976	0.98
T00261	R62978	0.98
T00261	R62979	0.98
T00261	R62980	0.98
T00261	R14229	0.98
T00261	R14230	0.98
T00261	R24713	0.98
T00261	R24989	0.98
T00261	R24726	0.98
T00261	R24764	0.98
T00261	R66181	0.98
T00261	R61708	0.98
T00261	R14231	0.98
T00261	R20451	0.98
T00261	R20452	0.98
T00261	R20453	0.98
T00261	R60809	0.98
T00261	R60818	0.98
T00261	R60819	0.98
T00261	R65856	0.98
T00261	R35117	0.98
T00261	R36830	0.98
T00261	R19775	0.98
T00261	R35028	0.98
T00261	R32284	0.98
T00261	R35021	0.98
T00261	R30024	0.98
T00261	R24844	0.98
T00261	R14232	0.98
T00261	R56393	0.98
T00261	R56394	0.98
T00261	R61460	0.98
T00261	R68791	0.98
T00261	R68792	0.98
T00261	R68793	0.98
T00261	R34965	0.98
T00261	R62265	0.98
T00261	R62266	0.98
T00261	R27889	0.98
T00261	R03958	0.98
T00261	R39441	0.98
T00261	R39444	0.98
T00261	R39445	0.98
T00261	R57087	0.98
T00261	R35119	0.98
T00261	R62743	0.98
T00261	R18539	0.98
